iter,tvec,S,E,I1,I2,I3,D,R
0,0.0,0.6824100017547607,0.05722000077366829,4.999999873689376e-05,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.08337192982435226,0.6824100017547607,0.05722000077366829,0.00019999999494757503,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.16674385964870453,0.6824100017547607,0.05722000077366829,0.0005499999970197678,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.2501158118247986,0.6824100017547607,0.05722000077366829,0.0008900000248104334,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.33348771929740906,0.6824100017547607,0.05728999897837639,0.0013299999991431832,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.4168596565723419,0.6824100017547607,0.057339999824762344,0.0017800000496208668,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.5002316236495972,0.6824100017547607,0.057429999113082886,0.0023300000466406345,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.5836035013198853,0.6824100017547607,0.0575300008058548,0.0029299999587237835,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.6669754385948181,0.6824100017547607,0.05758000165224075,0.003539999946951866,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.750347375869751,0.6824100017547607,0.05770000070333481,0.0040799998678267,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.8337193131446838,0.6824100017547607,0.05779999867081642,0.004530000034719706,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,0.9170912504196167,0.6824100017547607,0.057989999651908875,0.005229999776929617,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.0004632472991943,0.6824100017547607,0.05816999822854996,0.0058200000785291195,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.0838351249694824,0.6824100017547607,0.058389998972415924,0.006380000151693821,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.1672070026397705,0.6824100017547607,0.05858999863266945,0.007000000216066837,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.2505789995193481,0.6824100017547607,0.058720000088214874,0.007689999882131815,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.3339508771896362,0.6824100017547607,0.05908999964594841,0.008290000259876251,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.4173228740692139,0.6824100017547607,0.059450000524520874,0.00892999954521656,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.500694751739502,0.6824100017547607,0.05982999876141548,0.009639999829232693,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.5840667486190796,0.6824100017547607,0.06021999940276146,0.010219999589025974,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.6674386262893677,0.6824100017547607,0.060520000755786896,0.010979999788105488,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.7508106231689453,0.6824100017547607,0.060819998383522034,0.011509999632835388,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.8341825008392334,0.6824100017547607,0.06106000021100044,0.012210000306367874,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,1.917554497718811,0.6824100017547607,0.06136000156402588,0.012760000303387642,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,2.0009264945983887,0.6824100017547607,0.06159999966621399,0.013419999741017818,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,2.0842983722686768,0.6824100017547607,0.06202000007033348,0.014030000194907188,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,2.167670249938965,0.6824100017547607,0.0623599998652935,0.014589999802410603,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,2.251042127609253,0.6824100017547607,0.0628499984741211,0.015230000019073486,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,2.334414005279541,0.6824100017547607,0.06325999647378922,0.015890000388026237,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,2.417785882949829,0.6824100017547607,0.06390000134706497,0.016950000077486038,0.0,0.0,0.0012700000079348683,0.2590999901294708
0,2.5011579990386963,0.6824100017547607,0.06442999839782715,0.017559999600052834,0.0,0.0,0.0012700000079348683,0.2591100037097931
0,2.5845298767089844,0.6824100017547607,0.06504999846220016,0.018239999189972878,0.0,0.0,0.0012700000079348683,0.25911998748779297
0,2.6679017543792725,0.6824100017547607,0.06550999730825424,0.018880000337958336,0.0,0.0,0.0012700000079348683,0.2591400146484375
0,2.7512736320495605,0.6824100017547607,0.06582999974489212,0.019440000876784325,9.999999747378752e-06,0.0,0.0012700000079348683,0.25916001200675964
0,2.8346457481384277,0.6824100017547607,0.06623999774456024,0.02005000039935112,9.999999747378752e-06,0.0,0.0012700000079348683,0.25916001200675964
0,2.918017864227295,0.6824100017547607,0.06683000177145004,0.020589999854564667,9.999999747378752e-06,0.0,0.0012700000079348683,0.2591699957847595
0,3.001389503479004,0.6824100017547607,0.06724999845027924,0.02118000015616417,1.9999999494757503e-05,0.0,0.0012700000079348683,0.2591699957847595
0,3.084761381149292,0.6824100017547607,0.06784000247716904,0.021800000220537186,2.9999999242136255e-05,0.0,0.0012700000079348683,0.2591800093650818
0,3.168133497238159,0.6824100017547607,0.06847000122070312,0.022220000624656677,3.9999998989515007e-05,0.0,0.0012700000079348683,0.2592099905014038
0,3.251505136489868,0.6824100017547607,0.0689300000667572,0.022789999842643738,3.9999998989515007e-05,0.0,0.0012700000079348683,0.2592200040817261
0,3.3348772525787354,0.6824100017547607,0.06961999833583832,0.023310000076889992,4.999999873689376e-05,0.0,0.0012700000079348683,0.2592499852180481
0,3.4182491302490234,0.6824100017547607,0.07034000009298325,0.024059999734163284,5.999999848427251e-05,0.0,0.0012700000079348683,0.25925999879837036
0,3.5016212463378906,0.6824100017547607,0.07131999731063843,0.02524000033736229,5.999999848427251e-05,0.0,0.0012700000079348683,0.2592700123786926
0,3.5849928855895996,0.6824100017547607,0.07202000170946121,0.026480000466108322,5.999999848427251e-05,0.0,0.0012700000079348683,0.2592799961566925
0,3.668365001678467,0.6824100017547607,0.07259999960660934,0.02701999992132187,7.000000186963007e-05,0.0,0.0012700000079348683,0.25929000973701477
0,3.751736879348755,0.6824100017547607,0.07316000014543533,0.027540000155568123,7.000000186963007e-05,0.0,0.0012700000079348683,0.2593199908733368
0,3.835108995437622,0.6824100017547607,0.07377000153064728,0.028669999912381172,9.000000136438757e-05,0.0,0.0012700000079348683,0.25933000445365906
0,3.918480634689331,0.6824100017547607,0.07441999763250351,0.02913999930024147,9.000000136438757e-05,0.0,0.0012700000079348683,0.2593599855899811
0,4.001852989196777,0.6824100017547607,0.07511000335216522,0.029570000246167183,9.999999747378752e-05,0.0,0.0012700000079348683,0.2594200074672699
0,4.085224628448486,0.6824100017547607,0.07579000294208527,0.030799999833106995,9.999999747378752e-05,0.0,0.0012700000079348683,0.25951001048088074
0,4.1685967445373535,0.6824100017547607,0.07639999687671661,0.03133999928832054,0.00013000000035390258,0.0,0.0012700000079348683,0.2596200108528137
0,4.2519683837890625,0.6824100017547607,0.07707999646663666,0.03187999874353409,0.00014000000373926014,0.0,0.0012700000079348683,0.25975000858306885
0,4.33534049987793,0.6824100017547607,0.07799000293016434,0.032600000500679016,0.00015999999595806003,0.0,0.0012700000079348683,0.25977998971939087
0,4.418712139129639,0.6824100017547607,0.07889000326395035,0.03303999826312065,0.00016999999934341758,0.0,0.0012700000079348683,0.25982001423835754
0,4.502084255218506,0.6824100017547607,0.07975000143051147,0.033410001546144485,0.0001900000061141327,0.0,0.0012700000079348683,0.25992000102996826
0,4.585456371307373,0.6824100017547607,0.08065000176429749,0.03382999822497368,0.0002300000051036477,0.0,0.0012700000079348683,0.25999999046325684
0,4.668828010559082,0.6824100017547607,0.08124999701976776,0.03432000055909157,0.0002500000118743628,0.0,0.0012700000079348683,0.2600800096988678
0,4.752200126647949,0.6824100017547607,0.08188000321388245,0.03485000133514404,0.0002800000074785203,0.0,0.0012700000079348683,0.2602100074291229
0,4.835571765899658,0.6824100017547607,0.08258000016212463,0.0362199991941452,0.0003000000142492354,0.0,0.0012700000079348683,0.26030001044273376
0,4.918943881988525,0.6824100017547607,0.08316999673843384,0.036729998886585236,0.00033000000985339284,0.0,0.0012700000079348683,0.2603600025177002
0,5.002315998077393,0.6824100017547607,0.08393000066280365,0.03723999857902527,0.00033999999868683517,0.0,0.0012700000079348683,0.260560005903244
0,5.08568811416626,0.6824100017547607,0.08455999940633774,0.0377499982714653,0.00039999998989515007,0.0,0.0012700000079348683,0.260699987411499
0,5.169059753417969,0.6824100017547607,0.08528000116348267,0.039639998227357864,0.0004299999854993075,0.0,0.0012700000079348683,0.2609100043773651
0,5.252431869506836,0.6824100017547607,0.0860000029206276,0.04066000133752823,0.0004799999878741801,0.0,0.0012700000079348683,0.26100999116897583
0,5.335803508758545,0.6824100017547607,0.08708000183105469,0.04106000065803528,0.0005000000237487257,0.0,0.0012700000079348683,0.26111000776290894
0,5.419175624847412,0.6824100017547607,0.08823999762535095,0.04221000149846077,0.000539999979082495,0.0,0.0012700000079348683,0.26116999983787537
0,5.502547264099121,0.6824100017547607,0.08957000076770782,0.042580001056194305,0.0005699999746866524,0.0,0.0012700000079348683,0.26131001114845276
0,5.585919380187988,0.6824100017547607,0.09059999883174896,0.04298999905586243,0.0006099999882280827,1.9999999494757503e-05,0.0012700000079348683,0.2615300118923187
